Keyword;URL;Fecha;Pais;Categoria;Subcategoria;Personaje;Marca;Semana;Keyword3;Grupo/Empresa/owner derechos;Franquicia;Sub-Franquicia;Contenido;Personaje2
why not;https://listado.mercadolibre.com.co/why-not#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;why not;;;;;
almendas;https://listado.mercadolibre.com.co/almendas#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;almendas;;;;;
atun enlatado;https://listado.mercadolibre.com.co/atun-enlatado#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;atun enlatado;;;;;
caviar;https://listado.mercadolibre.com.co/caviar#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;caviar;;;;;
chamoy;https://listado.mercadolibre.com.co/chamoy#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;chamoy;;;;;
mani;https://listado.mercadolibre.com.co/mani#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;mani;;;;;
azucar;https://listado.mercadolibre.com.co/azucar#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;azucar;;;;;
nutella;https://listado.mercadolibre.com.co/nutella#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;Nutella;2022-08-22;nutella;;;;;
jarabe mero macho original;https://listado.mercadolibre.com.co/jarabe-mero-macho-original#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;Macho;2022-08-22;jarabe mero macho original;;;;;
dulces;https://listado.mercadolibre.com.co/dulces#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;dulces;;;;;
mate;https://listado.mercadolibre.com.co/mate#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;mate;;;;;
dulces mexicanos;https://listado.mercadolibre.com.co/dulces-mexicanos#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;dulces mexicanos;;;;;
takis;https://listado.mercadolibre.com.co/takis#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;takis;;;;;
yerba mate;https://listado.mercadolibre.com.co/yerba-mate#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;yerba mate;;;;;
chocolates;https://listado.mercadolibre.com.co/chocolates#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;chocolates;;;;;
mero macho;https://listado.mercadolibre.com.co/mero-macho#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;Macho;2022-08-22;mero macho;;;;;
ramen;https://listado.mercadolibre.com.co/ramen#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;ramen;;;;;
regalos mujer;https://listado.mercadolibre.com.co/regalos-mujer#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;regalos mujer;;;;;
takis fuego;https://listado.mercadolibre.com.co/takis-fuego#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;takis fuego;;;;;
aceite de oliva;https://listado.mercadolibre.com.co/aceite-de-oliva#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;aceite de oliva;;;;;
cafe;https://listado.mercadolibre.com.co/cafe#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;cafe;;;;;
dulces importados;https://listado.mercadolibre.com.co/dulces-importados#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;;2022-08-22;dulces importados;;;;;
mero macho original;https://listado.mercadolibre.com.co/mero-macho-original#trend;2022-08-26;Colombia;Alimentos y Bebidas;Almacén;;Macho;2022-08-22;mero macho original;;;;;
pastillas aguaje;https://listado.mercadolibre.com.mx/pastillas-aguaje#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;pastillas aguaje;;;;;
aguaje natural medix;https://listado.mercadolibre.com.mx/aguaje-natural-medix#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;Natural;2022-08-22;aguaje natural medix;;;;;
pimienta dulce;https://listado.mercadolibre.com.mx/pimienta-dulce#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;pimienta dulce;;;;;
moringa;https://listado.mercadolibre.com.mx/moringa#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;moringa;;;;;
aguaje siempre bella;https://listado.mercadolibre.com.mx/aguaje-siempre-bella#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;aguaje siempre bella;;;;;
caviar;https://listado.mercadolibre.com.mx/caviar#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;caviar;;;;;
levadura de cerveza;https://listado.mercadolibre.com.mx/levadura-de-cerveza#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;levadura de cerveza;;;;;
polvo de takis fuego;https://listado.mercadolibre.com.mx/polvo-de-takis-fuego#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;polvo de takis fuego;;;;;
dulces americanos;https://listado.mercadolibre.com.mx/dulces-americanos#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;dulces americanos;;;;;
aguaje capsulas;https://listado.mercadolibre.com.mx/aguaje-capsulas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;aguaje capsulas;;;;;
atun;https://listado.mercadolibre.com.mx/atun#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;atun;;;;;
cacahuates;https://listado.mercadolibre.com.mx/cacahuates#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;cacahuates;;;;;
acido citrico;https://listado.mercadolibre.com.mx/acido-citrico#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;acido citrico;;;;;
sabritas;https://listado.mercadolibre.com.mx/sabritas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;sabritas;;;;;
azucar;https://listado.mercadolibre.com.mx/azucar#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;azucar;;;;;
arroz;https://listado.mercadolibre.com.mx/arroz#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;arroz;;;;;
taro;https://listado.mercadolibre.com.mx/taro#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;taro;;;;;
doksuri;https://listado.mercadolibre.com.mx/doksuri#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;doksuri;;;;;
gelatina;https://listado.mercadolibre.com.mx/gelatina#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;gelatina;;;;;
cacao;https://listado.mercadolibre.com.mx/cacao#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;cacao;;;;;
frijoles;https://listado.mercadolibre.com.mx/frijoles#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;frijoles;;;;;
pan bimbo;https://listado.mercadolibre.com.mx/pan-bimbo#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;pan bimbo;;;;;
mayonesa;https://listado.mercadolibre.com.mx/mayonesa#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;mayonesa;;;;;
papas fritas;https://listado.mercadolibre.com.mx/papas-fritas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;papas fritas;;;;;
canela;https://listado.mercadolibre.com.mx/canela#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;canela;;;;;
sopa;https://listado.mercadolibre.com.mx/sopa#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;sopa;;;;;
tajin;https://listado.mercadolibre.com.mx/tajin#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;tajin;;;;;
avena;https://listado.mercadolibre.com.mx/avena#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;avena;;;;;
jelly boba;https://listado.mercadolibre.com.mx/jelly-boba#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;jelly boba;;;;;
lentejas;https://listado.mercadolibre.com.mx/lentejas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;lentejas;;;;;
tapioca;https://listado.mercadolibre.com.mx/tapioca#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;tapioca;;;;;
despensa;https://listado.mercadolibre.com.mx/despensa#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;despensa;;;;;
comida coreana;https://listado.mercadolibre.com.mx/comida-coreana#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;comida coreana;;;;;
tapioca negra;https://listado.mercadolibre.com.mx/tapioca-negra#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;tapioca negra;;;;;
botanas;https://listado.mercadolibre.com.mx/botanas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;botanas;;;;;
boba;https://listado.mercadolibre.com.mx/boba#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;boba;;;;;
takis;https://listado.mercadolibre.com.mx/takis#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;takis;;;;;
chamoy;https://listado.mercadolibre.com.mx/chamoy#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;chamoy;;;;;
chetos;https://listado.mercadolibre.com.mx/chetos#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;chetos;;;;;
cajeta;https://listado.mercadolibre.com.mx/cajeta#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;cajeta;;;;;
pumpkin spice;https://listado.mercadolibre.com.mx/pumpkin-spice#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;Pumpkin;2022-08-22;pumpkin spice;;;;;
arroz para sushi;https://listado.mercadolibre.com.mx/arroz-para-sushi#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;arroz para sushi;;;;;
mochi;https://listado.mercadolibre.com.mx/mochi#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;mochi;;;;;
dulces;https://listado.mercadolibre.com.mx/dulces#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;dulces;;;;;
aguaje;https://listado.mercadolibre.com.mx/aguaje#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;aguaje;;;;;
mis pastelitos;https://listado.mercadolibre.com.mx/mis-pastelitos#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;mis pastelitos;;;;;
capsulas aguaje;https://listado.mercadolibre.com.mx/capsulas-aguaje#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;capsulas aguaje;;;;;
chocolates;https://listado.mercadolibre.com.mx/chocolates#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;chocolates;;;;;
matcha;https://listado.mercadolibre.com.mx/matcha#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;matcha;;;;;
gomitas;https://listado.mercadolibre.com.mx/gomitas#trend;2022-08-26;Mexico;Alimentos y Bebidas;Almacén;;;2022-08-22;gomitas;;;;;
jugo baggio;https://listado.mercadolibre.com.ar/jugo-baggio#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;jugo baggio;;;;;
tequila jose cuervo;https://listado.mercadolibre.com.ar/tequila-jose-cuervo#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Jose Cuervo;2022-08-22;tequila jose cuervo;;;;;
catena zapata;https://listado.mercadolibre.com.ar/catena-zapata#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;catena zapata;;;;;
gin tonic;https://listado.mercadolibre.com.ar/gin-tonic#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;gin tonic;;;;;
nicasia malbec;https://listado.mercadolibre.com.ar/nicasia-malbec#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;nicasia malbec;;;;;
jagermeister 700;https://listado.mercadolibre.com.ar/jagermeister-700#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Jagermeister;2022-08-22;jagermeister 700;;;;;
espumador;https://listado.mercadolibre.com.ar/espumador#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;espumador;;;;;
malibu;https://listado.mercadolibre.com.ar/malibu#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;malibu;;;;;
trumpeter malbec;https://listado.mercadolibre.com.ar/trumpeter-malbec#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Trumpeter;2022-08-22;trumpeter malbec;;;;;
gancia;https://listado.mercadolibre.com.ar/gancia#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;gancia;;;;;
bebidas;https://listado.mercadolibre.com.ar/bebidas#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;bebidas;;;;;
bebidas alcoholicas;https://listado.mercadolibre.com.ar/bebidas-alcoholicas#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;bebidas alcoholicas;;;;;
tonica;https://listado.mercadolibre.com.ar/tonica#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;tonica;;;;;
gin;https://listado.mercadolibre.com.ar/gin#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;gin;;;;;
agua;https://listado.mercadolibre.com.ar/agua#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;agua;;;;;
coca cola;https://listado.mercadolibre.com.ar/coca-cola#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Coca Cola;2022-08-22;coca cola;;;;;
champagne;https://listado.mercadolibre.com.ar/champagne#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;champagne;;;;;
cerveza;https://listado.mercadolibre.com.ar/cerveza#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;cerveza;;;;;
fernet branca;https://listado.mercadolibre.com.ar/fernet-branca#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;fernet branca;;;;;
gatorade;https://listado.mercadolibre.com.ar/gatorade#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Gatorade;2022-08-22;gatorade;;;;;
ron;https://listado.mercadolibre.com.ar/ron#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;ron;;;;;
jugo tang;https://listado.mercadolibre.com.ar/jugo-tang#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;jugo tang;;;;;
vino mastroeni malbec notable;https://listado.mercadolibre.com.ar/vino-mastroeni-malbec-notable#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;vino mastroeni malbec notable;;;;;
whisky;https://listado.mercadolibre.com.ar/whisky#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;whisky;;;;;
vodka;https://listado.mercadolibre.com.ar/vodka#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;vodka;;;;;
jagermeister;https://listado.mercadolibre.com.ar/jagermeister#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Jagermeister;2022-08-22;jagermeister;;;;;
agua tonica;https://listado.mercadolibre.com.ar/agua-tonica#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;agua tonica;;;;;
vinos;https://listado.mercadolibre.com.ar/vinos#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;vinos;;;;;
whisky importados;https://listado.mercadolibre.com.ar/whisky-importados#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;whisky importados;;;;;
jaggermeister;https://listado.mercadolibre.com.ar/jaggermeister#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;jaggermeister;;;;;
jack daniels;https://listado.mercadolibre.com.ar/jack-daniels#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Jack Daniels;2022-08-22;jack daniels;;;;;
blue label;https://listado.mercadolibre.com.ar/blue-label#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Johnnie Walker;2022-08-22;blue label;;;;;
whisky johnny walker;https://listado.mercadolibre.com.ar/whisky-johnny-walker#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;whisky johnny walker;;;;;
licor sheridan;https://listado.mercadolibre.com.ar/licor-sheridan#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;licor sheridan;;;;;
whisky blue label;https://listado.mercadolibre.com.ar/whisky-blue-label#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Johnnie Walker;2022-08-22;whisky blue label;;;;;
vino;https://listado.mercadolibre.com.ar/vino#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;vino;;;;;
whisky jack daniels;https://listado.mercadolibre.com.ar/whisky-jack-daniels#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Jack Daniels;2022-08-22;whisky jack daniels;;;;;
rutini malbec;https://listado.mercadolibre.com.ar/rutini-malbec#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;rutini malbec;;;;;
gin beefeater;https://listado.mercadolibre.com.ar/gin-beefeater#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;gin beefeater;;;;;
champagne don perignon;https://listado.mercadolibre.com.ar/champagne-don-perignon#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;champagne don perignon;;;;;
johnny walker;https://listado.mercadolibre.com.ar/johnny-walker#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;johnny walker;;;;;
red label;https://listado.mercadolibre.com.ar/red-label#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Johnnie Walker;2022-08-22;red label;;;;;
amarula;https://listado.mercadolibre.com.ar/amarula#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;amarula;;;;;
fernet;https://listado.mercadolibre.com.ar/fernet#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;fernet;;;;;
johnnie walker;https://listado.mercadolibre.com.ar/johnnie-walker#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Johnnie Walker;2022-08-22;johnnie walker;;;;;
licor baileys;https://listado.mercadolibre.com.ar/licor-baileys#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Baileys;2022-08-22;licor baileys;;;;;
absolut vodka;https://listado.mercadolibre.com.ar/absolut-vodka#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Absolut;2022-08-22;absolut vodka;;;;;
gin aconcagua;https://listado.mercadolibre.com.ar/gin-aconcagua#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;gin aconcagua;;;;;
tequila;https://listado.mercadolibre.com.ar/tequila#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;;2022-08-22;tequila;;;;;
whisky macallan;https://listado.mercadolibre.com.ar/whisky-macallan#trend;2022-08-26;Argentina;Alimentos y Bebidas;Bebidas;;Macallan;2022-08-22;whisky macallan;;;;;
vinho alma negra;https://lista.mercadolivre.com.br/vinho-alma-negra#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;vinho alma negra;;;;;
chandon;https://lista.mercadolivre.com.br/chandon#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;chandon;;;;;
gim;https://lista.mercadolivre.com.br/gim#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;Gim;2022-08-22;gim;;;;;
coca cola;https://lista.mercadolivre.com.br/coca-cola#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;Coca Cola;2022-08-22;coca cola;;;;;
51;https://lista.mercadolivre.com.br/51#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;51;;;;;
vinho vega sicilia valbuena 5 2016;https://lista.mercadolivre.com.br/vinho-vega-sicilia-valbuena-5-2016#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;Vega;2022-08-22;vinho vega sicilia valbuena 5 2016;;;;;
whisky chivas regal ultis 1l;https://lista.mercadolivre.com.br/whisky-chivas-regal-ultis-1l#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;Chivas Regal;2022-08-22;whisky chivas regal ultis 1l;;;;;
vinho nicola catena bonarda caixa com 4;https://lista.mercadolivre.com.br/vinho-nicola-catena-bonarda-caixa-com-4#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;vinho nicola catena bonarda caixa com 4;;;;;
vinho angelica zapata cabernet sauvignon 750ml cx 4 garrafas;https://lista.mercadolivre.com.br/vinho-angelica-zapata-cabernet-sauvignon-750ml-cx-4-garrafas#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;Cx;2022-08-22;vinho angelica zapata cabernet sauvignon 750ml cx 4 garrafas;;;;;
whisk japones hibiki harmony;https://lista.mercadolivre.com.br/whisk-japones-hibiki-harmony#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;Harmony;2022-08-22;whisk japones hibiki harmony;;;;;
cerveja;https://lista.mercadolivre.com.br/cerveja#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;cerveja;;;;;
vinho;https://lista.mercadolivre.com.br/vinho#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;vinho;;;;;
tequila;https://lista.mercadolivre.com.br/tequila#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;tequila;;;;;
agua de coco;https://lista.mercadolivre.com.br/agua-de-coco#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;agua de coco;;;;;
whisky;https://lista.mercadolivre.com.br/whisky#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;whisky;;;;;
gin;https://lista.mercadolivre.com.br/gin#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;gin;;;;;
campari;https://lista.mercadolivre.com.br/campari#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;campari;;;;;
vodka;https://lista.mercadolivre.com.br/vodka#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;vodka;;;;;
suco;https://lista.mercadolivre.com.br/suco#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;suco;;;;;
jack daniels;https://lista.mercadolivre.com.br/jack-daniels#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;Jack Daniels;2022-08-22;jack daniels;;;;;
espuma;https://lista.mercadolivre.com.br/espuma#trend;2022-08-26;Brasil;Alimentos y Bebidas;Bebidas;;;2022-08-22;espuma;;;;;
